Page,Title,Link,Link Text,Image Source,Image Alt Text,Detail,Price,Additional Info
5,,https://wa.me/?text=5%20Marla%20Lower%20Portion%20For%20Rent%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Flahore_johar_town_5_marla_lower_portion_for_rent-51297075-93-4.html,Share on WhatsApp,,,,,
5,,https://mail.google.com/mail/u/0/?view=cm&fs=1&to&su=5%20Marla%20Lower%20Portion%20For%20Rent&body=https://www.zameen.com/Property/lahore_johar_town_5_marla_lower_portion_for_rent-51297075-93-4.html&ui=2&tf=1,Send via GMail,https://media.zameen.com/thumbnails/261131856-400x300.jpeg,Brand,,,
5,,mailto:?subject=5 Marla Lower Portion For Rent&body=https://www.zameen.com/Property/lahore_johar_town_5_marla_lower_portion_for_rent-51297075-93-4.html,Send via E-Mail,,Brand New 5 Marla Fully Furnished Upper Portion Available For Rent,,,
5,,/Property/johar_town_johar_town_phase_2_1_kanal_outstanding_upper_portion_in_johar_town_near_shaukat_khanum_hospital_prime_location-49329943-3961-4.html,,https://media.zameen.com/thumbnails/146134333-240x180.jpeg,title=,,,
5,,https://www.facebook.com/sharer/sharer.php?u=https://www.zameen.com/Property/johar_town_johar_town_phase_2_1_kanal_outstanding_upper_portion_in_johar_town_near_shaukat_khanum_hospital_prime_location-49329943-3961-4.html,Share on Facebook,,,,,
5,,https://twitter.com/intent/tweet?text=1%20Kanal%20Outstanding%20Upper%20Portion%20In%20Johar%20Town%20Near%20SHAUKAT%20KHANUM%20HOSPITAL%20Prime%20Location - url: https://www.zameen.com/Property/johar_town_johar_town_phase_2_1_kanal_outstanding_upper_portion_in_johar_town_near_shaukat_khanum_hospital_prime_location-49329943-3961-4.html,Share on Twitter,/assets/findOutMorePin.b0704e278aaa7f0cbe67697998c4c922.png,Find Out More Pin,,,
5,,https://wa.me/?text=1%20Kanal%20Outstanding%20Upper%20Portion%20In%20Johar%20Town%20Near%20SHAUKAT%20KHANUM%20HOSPITAL%20Prime%20Location%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fjohar_town_johar_town_phase_2_1_kanal_outstanding_upper_portion_in_johar_town_near_shaukat_khanum_hospital_prime_location-49329943-3961-4.html,Share on WhatsApp,/assets/iconHbfcBank_noinline.e38973a19243c9020ae8b0970c382322.svg,HBFC,,,
5,,https://mail.google.com/mail/u/0/?view=cm&fs=1&to&su=1%20Kanal%20Outstanding%20Upper%20Portion%20In%20Johar%20Town%20Near%20SHAUKAT%20KHANUM%20HOSPITAL%20Prime%20Location&body=https://www.zameen.com/Property/johar_town_johar_town_phase_2_1_kanal_outstanding_upper_portion_in_johar_town_near_shaukat_khanum_hospital_prime_location-49329943-3961-4.html&ui=2&tf=1,Send via GMail,/assets/roshanDigitalAccount_noinline.c8687f407684f582de7829168747c163.svg,roshan,,,
5,,mailto:?subject=1 Kanal Outstanding Upper Portion In Johar Town Near SHAUKAT KHANUM HOSPITAL Prime Location&body=https://www.zameen.com/Property/johar_town_johar_town_phase_2_1_kanal_outstanding_upper_portion_in_johar_town_near_shaukat_khanum_hospital_prime_location-49329943-3961-4.html,Send via E-Mail,,,,,
5,,/Property/lahore_johar_town_new_type_upper_portion_for_rent_at_prime_location-51554548-93-4.html,,,,,,
5,,https://www.facebook.com/sharer/sharer.php?u=https://www.zameen.com/Property/lahore_johar_town_new_type_upper_portion_for_rent_at_prime_location-51554548-93-4.html,Share on Facebook,,,,,
5,,https://twitter.com/intent/tweet?text=NEW%20TYPE%20UPPER%20PORTION%20FOR%20RENT%20AT%20PRIME%20LOCATION - url: https://www.zameen.com/Property/lahore_johar_town_new_type_upper_portion_for_rent_at_prime_location-51554548-93-4.html,Share on Twitter,,,,,
5,,https://wa.me/?text=NEW%20TYPE%20UPPER%20PORTION%20FOR%20RENT%20AT%20PRIME%20LOCATION%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Flahore_johar_town_new_type_upper_portion_for_rent_at_prime_location-51554548-93-4.html,Share on WhatsApp,,,,,
5,,https://mail.google.com/mail/u/0/?view=cm&fs=1&to&su=NEW%20TYPE%20UPPER%20PORTION%20FOR%20RENT%20AT%20PRIME%20LOCATION&body=https://www.zameen.com/Property/lahore_johar_town_new_type_upper_portion_for_rent_at_prime_location-51554548-93-4.html&ui=2&tf=1,Send via GMail,,,,,
5,,mailto:?subject=NEW TYPE UPPER PORTION FOR RENT AT PRIME LOCATION&body=https://www.zameen.com/Property/lahore_johar_town_new_type_upper_portion_for_rent_at_prime_location-51554548-93-4.html,Send via E-Mail,,,,,
5,,/Property/johar_town_johar_town_phase_2_brand_new_room_fully_furnished_near_shaukat_khanum_and_ucp-51370486-3961-4.html,,,,,,
5,,https://www.facebook.com/sharer/sharer.php?u=https://www.zameen.com/Property/johar_town_johar_town_phase_2_brand_new_room_fully_furnished_near_shaukat_khanum_and_ucp-51370486-3961-4.html,Share on Facebook,,,,,
5,,https://twitter.com/intent/tweet?text=BRAND%20NEW%20ROOM%20FULLY%20FURNISHED%20NEAR%20SHAUKAT%20KHANUM%20AND%20UCP - url: https://www.zameen.com/Property/johar_town_johar_town_phase_2_brand_new_room_fully_furnished_near_shaukat_khanum_and_ucp-51370486-3961-4.html,Share on Twitter,,,,,
5,,https://wa.me/?text=BRAND%20NEW%20ROOM%20FULLY%20FURNISHED%20NEAR%20SHAUKAT%20KHANUM%20AND%20UCP%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fjohar_town_johar_town_phase_2_brand_new_room_fully_furnished_near_shaukat_khanum_and_ucp-51370486-3961-4.html,Share on WhatsApp,,,,,
5,,https://mail.google.com/mail/u/0/?view=cm&fs=1&to&su=BRAND%20NEW%20ROOM%20FULLY%20FURNISHED%20NEAR%20SHAUKAT%20KHANUM%20AND%20UCP&body=https://www.zameen.com/Property/johar_town_johar_town_phase_2_brand_new_room_fully_furnished_near_shaukat_khanum_and_ucp-51370486-3961-4.html&ui=2&tf=1,Send via GMail,,,,,
5,,mailto:?subject=BRAND NEW ROOM FULLY FURNISHED NEAR SHAUKAT KHANUM AND UCP&body=https://www.zameen.com/Property/johar_town_johar_town_phase_2_brand_new_room_fully_furnished_near_shaukat_khanum_and_ucp-51370486-3961-4.html,Send via E-Mail,,,,,
5,,/Property/lahore_johar_town_16_marla_lower_portion_for_office_or_bachulors-51286883-93-4.html,,,,,,
5,,https://www.facebook.com/sharer/sharer.php?u=https://www.zameen.com/Property/lahore_johar_town_16_marla_lower_portion_for_office_or_bachulors-51286883-93-4.html,Share on Facebook,,,,,
5,,https://twitter.com/intent/tweet?text=16%20Marla%20Lower%20Portion%20For%20Office%20Or%20Bachulors - url: https://www.zameen.com/Property/lahore_johar_town_16_marla_lower_portion_for_office_or_bachulors-51286883-93-4.html,Share on Twitter,,,,,
5,,https://wa.me/?text=16%20Marla%20Lower%20Portion%20For%20Office%20Or%20Bachulors%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Flahore_johar_town_16_marla_lower_portion_for_office_or_bachulors-51286883-93-4.html,Share on WhatsApp,,,,,
5,,https://mail.google.com/mail/u/0/?view=cm&fs=1&to&su=16%20Marla%20Lower%20Portion%20For%20Office%20Or%20Bachulors&body=https://www.zameen.com/Property/lahore_johar_town_16_marla_lower_portion_for_office_or_bachulors-51286883-93-4.html&ui=2&tf=1,Send via GMail,,,,,
5,,mailto:?subject=16 Marla Lower Portion For Office Or Bachulors&body=https://www.zameen.com/Property/lahore_johar_town_16_marla_lower_portion_for_office_or_bachulors-51286883-93-4.html,Send via E-Mail,,,,,
5,,/Property/johar_town_phase_2_johar_town_phase_2_-_block_q_3_marla_lower_portion_new_q_block-51363592-3978-4.html,,,,,,
5,,https://www.facebook.com/sharer/sharer.php?u=https://www.zameen.com/Property/johar_town_phase_2_johar_town_phase_2_-_block_q_3_marla_lower_portion_new_q_block-51363592-3978-4.html,Share on Facebook,,,,,
5,,https://twitter.com/intent/tweet?text=3%20Marla%20Lower%20Portion%20New%20Q%20Block - url: https://www.zameen.com/Property/johar_town_phase_2_johar_town_phase_2_-_block_q_3_marla_lower_portion_new_q_block-51363592-3978-4.html,Share on Twitter,,,,,
5,,https://wa.me/?text=3%20Marla%20Lower%20Portion%20New%20Q%20Block%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fjohar_town_phase_2_johar_town_phase_2_-_block_q_3_marla_lower_portion_new_q_block-51363592-3978-4.html,Share on WhatsApp,,,,,
5,,https://mail.google.com/mail/u/0/?view=cm&fs=1&to&su=3%20Marla%20Lower%20Portion%20New%20Q%20Block&body=https://www.zameen.com/Property/johar_town_phase_2_johar_town_phase_2_-_block_q_3_marla_lower_portion_new_q_block-51363592-3978-4.html&ui=2&tf=1,Send via GMail,,,,,
5,,mailto:?subject=3 Marla Lower Portion New Q Block&body=https://www.zameen.com/Property/johar_town_phase_2_johar_town_phase_2_-_block_q_3_marla_lower_portion_new_q_block-51363592-3978-4.html,Send via E-Mail,,,,,
5,,/Property/johar_town_johar_town_phase_2_5_marla_for_family_only_double_story_house_for_rent_in_johar_town_phase_2-50782135-3961-4.html,,,,,,
5,,https://www.facebook.com/sharer/sharer.php?u=https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_for_family_only_double_story_house_for_rent_in_johar_town_phase_2-50782135-3961-4.html,Share on Facebook,,,,,
5,,https://twitter.com/intent/tweet?text=5%20MARLA%20FOR%20FAMILY%20ONLY%20DOUBLE%20STORY%20HOUSE%20FOR%20RENT%20IN%20JOHAR%20TOWN%20PHASE%202 - url: https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_for_family_only_double_story_house_for_rent_in_johar_town_phase_2-50782135-3961-4.html,Share on Twitter,,,,,
5,,https://wa.me/?text=5%20MARLA%20FOR%20FAMILY%20ONLY%20DOUBLE%20STORY%20HOUSE%20FOR%20RENT%20IN%20JOHAR%20TOWN%20PHASE%202%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fjohar_town_johar_town_phase_2_5_marla_for_family_only_double_story_house_for_rent_in_johar_town_phase_2-50782135-3961-4.html,Share on WhatsApp,,,,,
5,,https://mail.google.com/mail/u/0/?view=cm&fs=1&to&su=5%20MARLA%20FOR%20FAMILY%20ONLY%20DOUBLE%20STORY%20HOUSE%20FOR%20RENT%20IN%20JOHAR%20TOWN%20PHASE%202&body=https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_for_family_only_double_story_house_for_rent_in_johar_town_phase_2-50782135-3961-4.html&ui=2&tf=1,Send via GMail,,,,,
5,,mailto:?subject=5 MARLA FOR FAMILY ONLY DOUBLE STORY HOUSE FOR RENT IN JOHAR TOWN PHASE 2&body=https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_for_family_only_double_story_house_for_rent_in_johar_town_phase_2-50782135-3961-4.html,Send via E-Mail,,,,,
5,,/Property/lahore_johar_town_12_marla_upper_portion_3_bedroom_tv_lounge-51535208-93-4.html,,,,,,
5,,https://www.facebook.com/sharer/sharer.php?u=https://www.zameen.com/Property/lahore_johar_town_12_marla_upper_portion_3_bedroom_tv_lounge-51535208-93-4.html,Share on Facebook,,,,,
5,,https://twitter.com/intent/tweet?text=12%20Marla%20Upper%20Portion%203%20Bedroom%20Tv%20Lounge - url: https://www.zameen.com/Property/lahore_johar_town_12_marla_upper_portion_3_bedroom_tv_lounge-51535208-93-4.html,Share on Twitter,,,,,
5,,https://wa.me/?text=12%20Marla%20Upper%20Portion%203%20Bedroom%20Tv%20Lounge%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Flahore_johar_town_12_marla_upper_portion_3_bedroom_tv_lounge-51535208-93-4.html,Share on WhatsApp,,,,,
5,,https://mail.google.com/mail/u/0/?view=cm&fs=1&to&su=12%20Marla%20Upper%20Portion%203%20Bedroom%20Tv%20Lounge&body=https://www.zameen.com/Property/lahore_johar_town_12_marla_upper_portion_3_bedroom_tv_lounge-51535208-93-4.html&ui=2&tf=1,Send via GMail,,,,,
5,,mailto:?subject=12 Marla Upper Portion 3 Bedroom Tv Lounge&body=https://www.zameen.com/Property/lahore_johar_town_12_marla_upper_portion_3_bedroom_tv_lounge-51535208-93-4.html,Send via E-Mail,,,,,
5,,/Property/johar_town_phase_1_johar_town_phase_1_-_block_g_12_marla_tile_upper_portion_for_rent_in_johar_town_lahore-51406714-3958-4.html,,,,,,
5,,https://www.facebook.com/sharer/sharer.php?u=https://www.zameen.com/Property/johar_town_phase_1_johar_town_phase_1_-_block_g_12_marla_tile_upper_portion_for_rent_in_johar_town_lahore-51406714-3958-4.html,Share on Facebook,,,,,
5,,https://twitter.com/intent/tweet?text=12%20MARLA%20TILE%20UPPER%20PORTION%20FOR%20RENT%20IN%20JOHAR%20TOWN%20LAHORE - url: https://www.zameen.com/Property/johar_town_phase_1_johar_town_phase_1_-_block_g_12_marla_tile_upper_portion_for_rent_in_johar_town_lahore-51406714-3958-4.html,Share on Twitter,,,,,
5,,https://wa.me/?text=12%20MARLA%20TILE%20UPPER%20PORTION%20FOR%20RENT%20IN%20JOHAR%20TOWN%20LAHORE%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fjohar_town_phase_1_johar_town_phase_1_-_block_g_12_marla_tile_upper_portion_for_rent_in_johar_town_lahore-51406714-3958-4.html,Share on WhatsApp,,,,,
5,,https://mail.google.com/mail/u/0/?view=cm&fs=1&to&su=12%20MARLA%20TILE%20UPPER%20PORTION%20FOR%20RENT%20IN%20JOHAR%20TOWN%20LAHORE&body=https://www.zameen.com/Property/johar_town_phase_1_johar_town_phase_1_-_block_g_12_marla_tile_upper_portion_for_rent_in_johar_town_lahore-51406714-3958-4.html&ui=2&tf=1,Send via GMail,,,,,
5,,mailto:?subject=12 MARLA TILE UPPER PORTION FOR RENT IN JOHAR TOWN LAHORE&body=https://www.zameen.com/Property/johar_town_phase_1_johar_town_phase_1_-_block_g_12_marla_tile_upper_portion_for_rent_in_johar_town_lahore-51406714-3958-4.html,Send via E-Mail,,,,,
5,,/Property/johar_town_phase_1_johar_town_phase_1_-_block_f_johar_town_block_f_near_allah_hou_chowk_10marla_double_story_house_available_for_rent-51337163-3955-4.html,,,,,,
5,,https://www.facebook.com/sharer/sharer.php?u=https://www.zameen.com/Property/johar_town_phase_1_johar_town_phase_1_-_block_f_johar_town_block_f_near_allah_hou_chowk_10marla_double_story_house_available_for_rent-51337163-3955-4.html,Share on Facebook,,,,,
5,,https://twitter.com/intent/tweet?text=Johar%20town%20block%20F%20near%20Allah%20hou%20chowk%2010Marla%20double%20story%20House%20available%20for%20rent - url: https://www.zameen.com/Property/johar_town_phase_1_johar_town_phase_1_-_block_f_johar_town_block_f_near_allah_hou_chowk_10marla_double_story_house_available_for_rent-51337163-3955-4.html,Share on Twitter,,,,,
5,,https://wa.me/?text=Johar%20town%20block%20F%20near%20Allah%20hou%20chowk%2010Marla%20double%20story%20House%20available%20for%20rent%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fjohar_town_phase_1_johar_town_phase_1_-_block_f_johar_town_block_f_near_allah_hou_chowk_10marla_double_story_house_available_for_rent-51337163-3955-4.html,Share on WhatsApp,,,,,
5,,https://mail.google.com/mail/u/0/?view=cm&fs=1&to&su=Johar%20town%20block%20F%20near%20Allah%20hou%20chowk%2010Marla%20double%20story%20House%20available%20for%20rent&body=https://www.zameen.com/Property/johar_town_phase_1_johar_town_phase_1_-_block_f_johar_town_block_f_near_allah_hou_chowk_10marla_double_story_house_available_for_rent-51337163-3955-4.html&ui=2&tf=1,Send via GMail,,,,,
5,,mailto:?subject=Johar town block F near Allah hou chowk 10Marla double story House available for rent&body=https://www.zameen.com/Property/johar_town_phase_1_johar_town_phase_1_-_block_f_johar_town_block_f_near_allah_hou_chowk_10marla_double_story_house_available_for_rent-51337163-3955-4.html,Send via E-Mail,,,,,
5,,/Property/johar_town_johar_town_phase_2_furnished_flat_for_rent_near_to_emporium_mall_or_expo-51377448-3961-4.html,,,,,,
5,,https://www.facebook.com/sharer/sharer.php?u=https://www.zameen.com/Property/johar_town_johar_town_phase_2_furnished_flat_for_rent_near_to_emporium_mall_or_expo-51377448-3961-4.html,Share on Facebook,,,,,
5,,https://twitter.com/intent/tweet?text=Furnished%20Flat%20For%20Rent%20Near%20To%20Emporium%20Mall%20Or%20Expo - url: https://www.zameen.com/Property/johar_town_johar_town_phase_2_furnished_flat_for_rent_near_to_emporium_mall_or_expo-51377448-3961-4.html,Share on Twitter,,,,,
5,,https://wa.me/?text=Furnished%20Flat%20For%20Rent%20Near%20To%20Emporium%20Mall%20Or%20Expo%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fjohar_town_johar_town_phase_2_furnished_flat_for_rent_near_to_emporium_mall_or_expo-51377448-3961-4.html,Share on WhatsApp,,,,,
5,,https://mail.google.com/mail/u/0/?view=cm&fs=1&to&su=Furnished%20Flat%20For%20Rent%20Near%20To%20Emporium%20Mall%20Or%20Expo&body=https://www.zameen.com/Property/johar_town_johar_town_phase_2_furnished_flat_for_rent_near_to_emporium_mall_or_expo-51377448-3961-4.html&ui=2&tf=1,Send via GMail,,,,,
5,,mailto:?subject=Furnished Flat For Rent Near To Emporium Mall Or Expo&body=https://www.zameen.com/Property/johar_town_johar_town_phase_2_furnished_flat_for_rent_near_to_emporium_mall_or_expo-51377448-3961-4.html,Send via E-Mail,,,,,
5,,/Property/johar_town_johar_town_phase_1_brand_new_double_storey_house-51445455-3937-4.html,,,,,,
5,,https://www.facebook.com/sharer/sharer.php?u=https://www.zameen.com/Property/johar_town_johar_town_phase_1_brand_new_double_storey_house-51445455-3937-4.html,Share on Facebook,,,,,
5,,https://twitter.com/intent/tweet?text=Brand%20New%20Double%20Storey%20House - url: https://www.zameen.com/Property/johar_town_johar_town_phase_1_brand_new_double_storey_house-51445455-3937-4.html,Share on Twitter,,,,,
5,,https://wa.me/?text=Brand%20New%20Double%20Storey%20House%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fjohar_town_johar_town_phase_1_brand_new_double_storey_house-51445455-3937-4.html,Share on WhatsApp,,,,,
5,,https://mail.google.com/mail/u/0/?view=cm&fs=1&to&su=Brand%20New%20Double%20Storey%20House&body=https://www.zameen.com/Property/johar_town_johar_town_phase_1_brand_new_double_storey_house-51445455-3937-4.html&ui=2&tf=1,Send via GMail,,,,,
5,,mailto:?subject=Brand New Double Storey House&body=https://www.zameen.com/Property/johar_town_johar_town_phase_1_brand_new_double_storey_house-51445455-3937-4.html,Send via E-Mail,,,,,
5,,/Property/johar_town_johar_town_phase_2_5_marla_well_brand_new_luxury_house_double_storey_double_unit_available_for_rent_in_johar_town_lahore_by_fast_property_services_real_estate_and_builders_with_original_pictures-47761332-3961-4.html,,,,,,
5,,https://www.facebook.com/sharer/sharer.php?u=https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_well_brand_new_luxury_house_double_storey_double_unit_available_for_rent_in_johar_town_lahore_by_fast_property_services_real_estate_and_builders_with_original_pictures-47761332-3961-4.html,Share on Facebook,,,,,
5,,https://twitter.com/intent/tweet?text=5%20Marla%20Well%20Brand%20New%20Luxury%20House%20Double%20Storey%20Double%20Unit%20Available%20For%20Rent%20In%20Johar%20Town%20Lahore%20By%20Fast%20Property%20Services%20Real%20Estate%20And%20Builders%20With%20Original%20Pictures - url: https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_well_brand_new_luxury_house_double_storey_double_unit_available_for_rent_in_johar_town_lahore_by_fast_property_services_real_estate_and_builders_with_original_pictures-47761332-3961-4.html,Share on Twitter,,,,,
5,,https://wa.me/?text=5%20Marla%20Well%20Brand%20New%20Luxury%20House%20Double%20Storey%20Double%20Unit%20Available%20For%20Rent%20In%20Johar%20Town%20Lahore%20By%20Fast%20Property%20Services%20Real%20Estate%20And%20Builders%20With%20Original%20Pictures%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fjohar_town_johar_town_phase_2_5_marla_well_brand_new_luxury_house_double_storey_double_unit_available_for_rent_in_johar_town_lahore_by_fast_property_services_real_estate_and_builders_with_original_pictures-47761332-3961-4.html,Share on WhatsApp,,,,,
5,,https://mail.google.com/mail/u/0/?view=cm&fs=1&to&su=5%20Marla%20Well%20Brand%20New%20Luxury%20House%20Double%20Storey%20Double%20Unit%20Available%20For%20Rent%20In%20Johar%20Town%20Lahore%20By%20Fast%20Property%20Services%20Real%20Estate%20And%20Builders%20With%20Original%20Pictures&body=https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_well_brand_new_luxury_house_double_storey_double_unit_available_for_rent_in_johar_town_lahore_by_fast_property_services_real_estate_and_builders_with_original_pictures-47761332-3961-4.html&ui=2&tf=1,Send via GMail,,,,,
